contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20260130	C	26200.0	4339.820036940092	82.0
20260130	C	26250.0	4119.337726955412	70.5
20260130	C	26300.0	3892.4239455292386	60.0
20260130	C	26350.0	3660.763179211956	51.0
20260130	C	26400.0	3426.4288044950977	43.5
20260130	C	26450.0	3203.0815997406316	37.5
20260130	C	26500.0	3005.0107392524205	32.0
20260130	C	26550.0	2808.04444681003	27.0
20260130	C	26600.0	2613.1990752626657	23.0
20260130	C	26650.0	2420.5080898727106	20.0
20260130	C	26700.0	2219.4470428575123	17.0
20260130	C	26750.0	2080.5905781348715	14.5
20260130	C	26800.0	1919.8677673468185	12.5
20260130	C	26850.0	1759.2694879795627	10.5
20260130	C	26900.0	1606.67464931454	9.0
20260130	C	26950.0	1454.2564259612645	7.5
20260130	C	27000.0	1309.9452121648303	6.5
20260130	C	27050.0	1178.6119762044907	5.5
20260130	C	27100.0	1104.0050030289317	5.0
20260130	C	27150.0	1021.4159677208164	4.0
20260130	C	27200.0	961.2230470649378	3.5
20260130	C	27250.0	886.9990337800141	3.0
20260130	C	27300.0	812.8826620511811	2.5
20260130	C	27350.0	718.2415080167542	2.0
20260130	C	27400.0	648.3779891855959	2.0
20260130	C	27450.0	525.9169736219916	1.5
20260130	C	27500.0	493.44774864839457	1.5
20260130	C	27550.0	431.5882885118947	1.0
20260130	C	27600.0	404.8062197851382	1.0
20260130	C	27650.0	378.09975368748695	1.0
20260130	C	27700.0	351.466353837889	1.0
20260130	C	27750.0	289.5283950085875	0.5
20260130	C	27800.0	262.7499340466488	0.5
20260130	C	27850.0	236.15341779724082	0.5
20260130	C	27900.0	214.09871513550868	0.5
20260206	C	19400.0	8898.746521684963	29547.5
20260206	C	20000.0	8899.429214535614	26557.5
20260206	C	21850.0	8877.982316252135	17347.5
20260206	C	21900.0	8875.13416533745	17099.5
20260206	C	21950.0	8872.079169429438	16851.0
20260206	C	22000.0	8868.885544873574	16603.0
20260206	C	22050.0	8865.647374681064	16355.0
20260206	C	22100.0	8862.255652309983	16106.5
20260206	C	22150.0	8839.790147095084	15858.5
20260206	C	22200.0	8838.284941040436	15610.5
